mean_alpha,mean_b,mean_k_1,mean_k_2,mean_g,mean_m,mean_threshold_word,mean_threshold_nonword,median_alpha,median_b,median_k_1,median_k_2,median_g,median_m,median_threshold_word,median_threshold_nonword,real_k_1,HDI_k_1_bottom,HDI_k_1_top,real_k_2,HDI_k_2_bottom,HDI_k_2_top,real_alpha,HDI_alpha_bottom,HDI_alpha_top,real_b,HDI_b_bottom,HDI_b_top,real_g,HDI_g_bottom,HDI_g_top,real_m,HDI_m_bottom,HDI_m_top,real_threshold_word,HDI_threshold_word_bottom,HDI_threshold_word_top,real_threshold_nonword,HDI_threshold_nonword_bottom,HDI_threshold_nonword_top
2.2086940152857144,1.0955446662857142,3.7871186885714283,4.490193637142857,0.37971343931428575,0.5208865612142857,1.4690541064285714,1.446375272857143,2.181165,1.089065,3.78493,4.478445,0.3832505,0.5246055000000001,1.462275,1.43826,2.7361059436692012,2.72084,4.84482,5.209801283191988,3.7094,5.29706,1.845765993712707,1.41891,2.96988,1.4343748803905627,0.688043,1.54905,0.36700820765250625,0.2046,0.540997,0.5409522854490143,0.38497,0.644138,1.385295341491708,1.23753,1.72024,1.5077565691244423,1.20707,1.699
1.6707212104285714,0.9350395743571428,2.7159958744285717,4.6667646042857145,0.3291680590142857,0.4453900885,1.7257064278571428,1.4943095471428571,1.645045,0.9332975,2.709495,4.658625,0.3319535,0.4472045,1.721415,1.48702,2.4224371755257654,1.84711,3.69121,4.941254607469987,3.8631,5.41356,1.7989104888550078,1.14519,2.26999,0.9222526098741832,0.60637,1.28924,0.38001457644187214,0.175937,0.485714,0.515281401579367,0.298433,0.592897,1.65146498212157,1.46492,1.98559,1.497978809277516,1.23253,1.76429
1.8500381573571432,1.1851019255714286,2.1246749702857137,4.731860734285714,0.2349189120835714,0.5198891025714285,1.4816470228571428,1.8319114328571429,1.81819,1.1795200000000001,2.12551,4.727595,0.234898,0.5237615,1.475685,1.82476,1.9465245133612312,1.23601,2.9897,5.5425811720498235,3.94746,5.57375,1.1751450609230132,1.18871,2.55662,1.4483426286094934,0.774787,1.57193,0.17386809866000266,0.0635818,0.399268,0.6041896801600485,0.379187,0.656342,1.597357012011647,1.24703,1.70874,1.9955251418850992,1.51455,2.13326
1.9615571341428573,1.3053340462142857,3.764266677857143,4.848890911428571,0.2890044338071429,0.5378749418571428,1.634661325714286,1.52823772,1.93645,1.2995,3.76313,4.836505,0.2912425,0.541156,1.62727,1.520025,3.255389546171537,2.72108,4.92384,5.5336969401823195,4.04475,5.6554,1.7451320029397077,1.33873,2.65601,1.41148248433724,0.832364,1.78175,0.35419210813139923,0.136652,0.423911,0.5547502595749744,0.403353,0.661872,1.8551942292104082,1.36374,1.90961,1.7289097219593799,1.28282,1.80204
2.205973072142857,1.1545548965,2.960555375714286,4.4208784464285715,0.16951300731214286,0.5173010707142857,1.7119544457142857,1.708308852142857,2.17403,1.146385,2.9543850000000003,4.410769999999999,0.1656175,0.5207505,1.7064599999999999,1.70229,1.745920462836055,1.95951,3.96646,4.780828362727492,3.65892,5.16995,1.5959421014194324,1.46039,3.00649,1.3764426827193303,0.727752,1.57214,0.09086244222671663,0.0278562,0.316255,0.5211271826041236,0.365877,0.659848,1.6838140040565328,1.44538,1.98371,1.8854819750786733,1.4192,1.98417
1.6392602754285714,1.4198193109285713,3.9462907042857145,4.462160952142857,0.09052293042357142,0.4170738557857143,1.8809470364285714,1.7740600350000002,1.61685,1.41535,3.9461,4.455685,0.08261255,0.417499,1.87589,1.77013,2.7522464840375744,2.88873,5.03341,4.499657636829763,3.74042,5.24495,1.6145951864992145,1.08201,2.23915,1.3229450296084693,0.982417,1.8765,0.14305132684442434,0.0102733,0.190116,0.6052244155293355,0.279614,0.547868,1.5766966156166942,1.58541,2.19831,1.6991630554413806,1.50835,2.03923
2.1060705734285716,1.2053353917857144,2.954293754714286,4.471124502857143,0.2296766184528571,0.5110969386428572,1.750560567142857,1.8714397485714285,2.07057,1.1989100000000001,2.954345,4.456910000000001,0.2285025,0.5142415,1.742315,1.865485,2.443932862852638,1.9675,4.00096,4.906886122015988,3.68772,5.25533,1.7090718611610731,1.32838,2.89782,1.1737901399120927,0.779869,1.64679,0.2626173084572868,0.0465811,0.406485,0.5538735416959117,0.363569,0.658732,1.666480476097683,1.46466,2.06867,1.9652713580061383,1.55015,2.20933
2.3795099971428573,1.5768007537142859,2.785290602,5.1618330285714284,0.20242649621714287,0.5389843079285714,1.7075609771428573,1.3281134302857143,2.348605,1.57252,2.78131,5.14994,0.2010395,0.5416540000000001,1.70159,1.320935,2.095228009331466,1.76069,3.80613,5.870670734830098,4.35084,6.03311,2.082852700380368,1.64044,3.17829,1.6780075258751372,1.15064,2.02873,0.17229260095634646,0.0582933,0.354,0.5797796337059173,0.39044,0.673028,1.7513949670953464,1.42427,1.988,1.416643518412926,1.10571,1.56091
2.0991722399999997,1.3932560764285715,2.4361251012142855,5.024086852142857,0.19256697522142857,0.6018521669285715,1.4358235242857142,1.7115744064285716,2.0590200000000003,1.3919700000000002,2.4267950000000003,5.01831,0.187393,0.606788,1.42919,1.70803,2.545098222890574,1.45545,3.35087,5.451889713194957,4.20447,5.88379,1.7100487991779685,1.35817,2.89955,1.4236282147198667,0.986035,1.83291,0.07521283356799821,0.0239198,0.361638,0.4595220085627891,0.454782,0.733285,1.6310420743280447,1.22138,1.66771,1.8482575776450882,1.42793,1.99672
1.546407621357143,1.0137758505714285,2.591256275214286,4.357376215714286,0.2675005348142857,0.58032948,1.5641642814285712,1.4262913885714286,1.522565,1.010025,2.58791,4.35081,0.26901549999999996,0.583817,1.557645,1.419295,2.41591687820305,1.62237,3.5938,5.257431753814731,3.58483,5.10329,1.2523268767995148,0.968207,2.18214,1.1281172282290806,0.623029,1.41621,0.3450603542149744,0.1263,0.407496,0.5790812374555778,0.438012,0.713746,1.7778415841822586,1.32421,1.83344,1.6948566713841993,1.18436,1.67337
